# Energy(keV)  dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
1.600000000000000000e+05 2.478000000000000000e+03 1.564000000000000057e+00 4.954999999999999716e+01
1.700000000000000000e+05 2.402000000000000000e+03 1.481999999999999984e+00 5.364999999999999858e+01
1.800000000000000000e+05 2.331000000000000000e+03 1.409999999999999920e+00 5.786999999999999744e+01
2.000000000000000000e+05 2.202000000000000000e+03 1.284000000000000030e+00 6.670000000000000284e+01
2.250000000000000000e+05 2.062000000000000000e+03 1.157000000000000028e+00 7.843000000000000682e+01
2.500000000000000000e+05 1.939000000000000000e+03 1.054000000000000048e+00 9.092000000000000171e+01
2.750000000000000000e+05 1.831000000000000000e+03 9.687000000000000055e-01 1.041899999999999977e+02
3.000000000000000000e+05 1.734000000000000000e+03 8.965999999999999526e-01 1.182199999999999989e+02
3.250000000000000000e+05 1.647000000000000000e+03 8.349999999999999645e-01 1.330099999999999909e+02
3.500000000000000000e+05 1.568000000000000000e+03 7.816999999999999504e-01 1.485600000000000023e+02
3.750000000000000000e+05 1.496000000000000000e+03 7.350999999999999757e-01 1.648899999999999864e+02
4.000000000000000000e+05 1.430000000000000000e+03 6.938999999999999613e-01 1.819799999999999898e+02
4.500000000000000000e+05 1.313000000000000000e+03 6.246000000000000441e-01 2.184600000000000080e+02
5.000000000000000000e+05 1.215000000000000000e+03 5.685000000000000053e-01 2.580500000000000114e+02
5.500000000000000000e+05 1.130000000000000000e+03 5.220000000000000195e-01 3.007200000000000273e+02
6.000000000000000000e+05 1.058000000000000000e+03 4.828000000000000069e-01 3.464499999999999886e+02
6.500000000000000000e+05 9.957999999999999545e+02 4.492999999999999772e-01 3.951600000000000250e+02
7.000000000000000000e+05 9.432000000000000455e+02 4.203999999999999959e-01 4.467500000000000000e+02
8.000000000000000000e+05 8.616000000000000227e+02 3.728000000000000203e-01 5.576799999999999500e+02
9.000000000000000000e+05 7.945000000000000000e+02 3.352999999999999869e-01 6.785399999999999636e+02
1.000000000000000000e+06 7.335000000000000000e+02 3.049000000000000044e-01 8.095199999999999818e+02
1.100000000000000000e+06 6.806000000000000227e+02 2.797000000000000042e-01 9.510399999999999636e+02
1.200000000000000000e+06 6.357000000000000455e+02 2.585999999999999965e-01 1.100000000000000000e+03
1.300000000000000000e+06 5.971000000000000227e+02 2.404999999999999916e-01 1.270000000000000000e+03
1.400000000000000000e+06 5.633999999999999773e+02 2.248999999999999888e-01 1.440000000000000000e+03
1.500000000000000000e+06 5.338999999999999773e+02 2.112999999999999878e-01 1.620000000000000000e+03
1.600000000000000000e+06 5.078000000000000114e+02 1.993000000000000049e-01 1.810000000000000000e+03
1.700000000000000000e+06 4.843999999999999773e+02 1.885999999999999899e-01 2.009999999999999773e+03
1.800000000000000000e+06 4.635000000000000000e+02 1.791000000000000092e-01 2.220000000000000000e+03
2.000000000000000000e+06 4.275000000000000000e+02 1.628000000000000003e-01 2.670000000000000000e+03
2.250000000000000000e+06 3.908000000000000114e+02 1.461999999999999966e-01 3.290000000000000000e+03
2.500000000000000000e+06 3.610000000000000000e+02 1.328999999999999904e-01 3.950000000000000000e+03
2.750000000000000000e+06 3.361999999999999886e+02 1.218000000000000055e-01 4.670000000000000000e+03
3.000000000000000000e+06 3.153999999999999773e+02 1.125000000000000028e-01 5.440000000000000000e+03
3.250000000000000000e+06 2.975000000000000000e+02 1.045999999999999985e-01 6.250000000000000000e+03
3.500000000000000000e+06 2.821000000000000227e+02 9.775999999999999968e-02 7.120000000000000000e+03
3.750000000000000000e+06 2.686000000000000227e+02 9.178999999999999659e-02 8.020000000000000000e+03
4.000000000000000000e+06 2.566999999999999886e+02 8.652999999999999581e-02 8.980000000000000000e+03
4.500000000000000000e+06 2.366999999999999886e+02 7.768999999999999517e-02 1.100000000000000000e+04
5.000000000000000000e+06 2.205999999999999943e+02 7.055000000000000160e-02 1.319000000000000000e+04
5.500000000000000000e+06 2.073000000000000114e+02 6.464999999999999913e-02 1.553000000000000000e+04
6.000000000000000000e+06 1.960999999999999943e+02 5.969000000000000000e-02 1.801000000000000000e+04
6.500000000000000000e+06 1.865999999999999943e+02 5.546999999999999847e-02 2.062000000000000000e+04
7.000000000000000000e+06 1.785000000000000000e+02 5.181999999999999801e-02 2.336000000000000000e+04
8.000000000000000000e+06 1.650999999999999943e+02 4.583999999999999880e-02 2.919000000000000000e+04
9.000000000000000000e+06 1.548000000000000114e+02 4.112999999999999989e-02 3.545000000000000000e+04
1.000000000000000000e+07 1.464000000000000057e+02 3.733000000000000207e-02 4.209000000000000000e+04
